ID,Headline,Description,Publication Date,Source,Semi-Strong,Strong,Weak
9139,japan’s bell curve,"relax, put your feet up—and let someone else take care of the household chores",01/10/1998,Economist,0,0,0
9140,coups and coupés,mark levin is an engineer. that makes him ideally qualified to be a successful biotechnology entrepreneur,01/10/1998,Economist,0,0,0
9141,the numbers are up,emerging-market turmoil has turned upside down the assumptions of many of the world’s multinationals. how should they adapt?,01/10/1998,Economist,0,1,0
9142,target practice,it is nearly a year since worldcom shook the telecoms establishment with a shut-out bid for mci. at last it has its hands on the prize. who’s next?,24/09/1998,Economist,1,0,0
9143,caught in the net,"ford’s new leadership is a promising, but risky, combination of dynasty and dynamism",24/09/1998,Economist,1,0,0
9144,the prince and the pauper,"america’s big steel makers are asking for protection from imports—again. if they get it, it will be at the cost of delaying much-needed consolidation",17/09/1998,Economist,1,0,0
9145,creeping protection,"philippine airlines, one of asia’s biggest carriers, has collapsed. others are struggling, but singapore airlines is fighting back",17/09/1998,Economist,0,1,0
9146,net escape,"in spite of the fashion for size in the oil industry, a look at britain’s small exploration firms suggests that being tiny still has its attractions",17/09/1998,Economist,1,0,0
9147,in america’s fiery furnace,"oleg garkhov is a shadowy figure with a murky past. he is one of the richest and most powerful men in russia, but is he a good businessman? the answer is no",17/09/1998,Economist,1,0,0
9148,unwired,could mobile telephones one day replace fixed lines?,10/09/1998,Economist,0,0,1
9149,let’s do launch,exporting your way out of trouble is harder than you might think,10/09/1998,Economist,0,0,1
9150,boom? what boom?,conglomerates have long been out of favour in rich countries. should their part in east asia’s downfall discourage them in the developing world too?,10/09/1998,Economist,0,0,1
9151,when eight arms are better than one,the technology companies clustered in silicon valley have thrived during america’s long bull market. are they now in for a rough ride?,10/09/1998,Economist,0,0,0
9152,bear necessities,the brazilian way of making cars could become everybody else’s way too,03/09/1998,Economist,0,0,0
9153,a dip in the valley,elisabeth murdoch is beginning to make her mark with the british broadcasting establishment. she may regret it,03/09/1998,Economist,0,0,1
9154,the modular t,how one knowledge-intensive company has overhauled its incentives,03/09/1998,Economist,1,0,0
9155,stretching the law,"russia is keen to attract western firms to its energy industries. western oil companies might once have leapt at the chance, but now they know better",27/08/1998,Economist,1,0,0
9156,flush with failure,japan is mired in its worst recession since the war. and yet its firms have been slow to set about much-needed restructuring,27/08/1998,Economist,0,0,1
9157,a dangerous bear-dance,the world blames south korea’s huge conglomerates for the country’s economic meltdown. bae ie-dong has the thankless task of defending them,27/08/1998,Economist,1,0,0
9158,corporate japan goes to waste,peter schwartz helps companies to think about the future. but has he gone too far in predicting a 25-year boom?,27/08/1998,Economist,1,0,1
9159,winners take all,a controversial plan to create a super league in european football needs to reconcile the priorities of business and sport,20/08/1998,Economist,0,0,1
9160,oil’s well that ends well,the merger between bp and amoco seeks to create a third “super major” in the oil industry. is size really so important?,13/08/1998,Economist,1,0,0
9161,it was my idea,"asia’s woes have hit retailers hard. but where luxury foreign brands and overextended asian retailers suffer, downmarket foreign chains see their chance",13/08/1998,Economist,0,1,0
9162,from riches to ragtime,"the career of ahmad samha, who sells benetton clothes in pariah states, suggests that you can find a market anywhere if you look hard enough",13/08/1998,Economist,0,0,0
9163,going cheap,should managers consult algebra before they redesign their factory or launch a product? a mathematician from tennessee thinks so,13/08/1998,Economist,1,0,0
9164,mismanaged care,prescription pharmaceuticals are being turned into brands and marketed like soap powder. who will benefit?,13/08/1998,Economist,1,0,0
9165,espn dropped the ball,air travel is booming; airlines are making record profits; aircraft sales are setting records; and boeing cannot seem to get it right,06/08/1998,Economist,0,0,1
9166,click and drug,on august 3rd europe’s biggest software firm will be listed on the new york stock exchange. what benefit will this bring to the thoroughly german sap?,06/08/1998,Economist,0,0,0
9167,"it’s the manager, stupid",the entertainment industry has long been a battlefield between “the suits” and “the talent”. does “saving private ryan” mark a shift in the combatants’ fortunes?,06/08/1998,Economist,0,0,1
9168,boeing woeing,general motors has agreed to end detroit’s longest strike in a generation. it is still not clear what has been won,06/08/1998,Economist,1,0,0
9169,one-and-a-half nelson,cross-selling is much talked about but little practised. marilyn carlson nelson intends to do more of it than most,23/07/1998,Economist,0,0,1
9170,on the block,america’s workforce is ageing fast. most firms have no idea of the challenges this entails,23/07/1998,Economist,0,0,1
9171,can america’s workforce grow old gainfully?,"reliance, india’s largest private-sector firm, could be a world-class player—if only it abandoned its political cronies",23/07/1998,Economist,0,0,1
9172,the himalayas’ open skies,"if japanese companies are to thrive, they must change the role of their middle managers. it will not be easy",23/07/1998,Economist,1,0,0
9173,sticky label?,no sooner has europe’s biotech industry begun to grow rapidly than a shortage of senior managers threatens to stunt it,23/07/1998,Economist,1,0,0
9174,fallen star,michael smurfit has built a successful firm that combines family control with public ownership. the arrangement is unlikely to outlast him,16/07/1998,Economist,0,1,0
9175,blood and stock,"firms are lured to irvine, california, because it is an immaculately controlled environment. it is also a little bit sinister",16/07/1998,Economist,1,0,0
9176,the irvine wives,"chrysler’s sold, volvo’s too expensive. how about bmw?",16/07/1998,Economist,0,0,1
9177,a long half-life,"after a sojourn in washington, dc, the tobacco industry is now back in the courts. how well-manned are its defences?",09/07/1998,Economist,1,0,0
9178,the father of invention,"alfred mann, aerospace technician turned biomedical engineer, is a pioneer of southern california’s entrepreneurial revival. now he wants to help others follow in his footsteps",09/07/1998,Economist,0,0,0
9179,tripped up,nobuhiko kawamoto reversed honda’s fortunes by breaking with its traditions,02/07/1998,Economist,0,0,1
9180,a rec or a wreck?,germany’s biggest companies are glowing with international ambitions. the motives—and results—are less laudable,02/07/1998,Economist,0,0,1
9181,ma bell’s convenience store,the merger between at&t and tci is an expensive gamble that american consumers and regulators prefer convenience over choice. do they?,25/06/1998,Economist,0,1,0
9182,"silicon valley, prc",multinational firms expected huge profits from china. instead they found competition—which has increasingly come from the chinese themselves,25/06/1998,Economist,0,1,0
9183,put a cork in it,kabir mulchandani makes televisions. he also thinks he knows how to sell them to india’s elusive middle class,25/06/1998,Economist,0,0,1
